user_id,nama_lengkap,email,kota,account_tier,signup_timestamp
USR-0846,Dewi Utami,user_0846@nusantaratech.io,Surabaya,Silver,2025-02-09 23:05:00
USR-0847,Siti Wijaya,user_0847@nusantaratech.io,Bandung,Gold,2025-12-22 03:31:00
USR-0848,Agus Kusuma,user_0848@nusantaratech.io,Jakarta,Platinum,2025-01-10 04:24:00
USR-0849,Eko Kusuma,user_0849@nusantaratech.io,Jakarta,Standard,2025-01-29 06:58:00
USR-0850,Andi Hidayat,user_0850@nusantaratech.io,Jakarta,Gold,2025-05-06 12:40:00
USR-0851,Siti Santoso,user_0851@nusantaratech.io,Medan,Standard,2025-11-21 02:45:00
USR-0852,Joko Utami,user_0852@nusantaratech.io,Semarang,Standard,2025-03-29 14:41:00
USR-0853,Agus Siregar,user_0853@nusantaratech.io,Yogyakarta,Platinum,2025-07-27 07:12:00
USR-0854,Agus Lestari,user_0854@nusantaratech.io,Jakarta,Platinum,2025-05-20 23:39:00
USR-0855,Andi Prabowo,user_0855@nusantaratech.io,Semarang,Platinum,2025-12-17 07:51:00
USR-0856,Rina Hidayat,user_0856@nusantaratech.io,Yogyakarta,Gold,2025-08-17 22:30:00
USR-0857,Mega Prabowo,user_0857@nusantaratech.io,Bandung,Standard,2025-06-02 01:27:00
USR-0858,Rina Hidayat,user_0858@nusantaratech.io,Yogyakarta,Platinum,2025-09-24 01:52:00
USR-0859,Siti Wijaya,user_0859@nusantaratech.io,Makassar,Platinum,2025-03-07 11:10:00
USR-0860,Siti Utami,user_0860@nusantaratech.io,Medan,Platinum,2025-04-13 07:13:00
USR-0861,Joko Utami,user_0861@nusantaratech.io,Medan,Platinum,2025-04-21 06:08:00
USR-0862,Siti Kusuma,user_0862@nusantaratech.io,Jakarta,Silver,2025-06-21 08:06:00
USR-0863,Dewi Lestari,user_0863@nusantaratech.io,Surabaya,Standard,2025-01-14 18:16:00
USR-0864,Agus Prabowo,user_0864@nusantaratech.io,Surabaya,Standard,2025-08-07 17:57:00
USR-0865,Andi Wijaya,user_0865@nusantaratech.io,Makassar,Platinum,2025-04-19 07:49:00
USR-0866,Joko Kusuma,user_0866@nusantaratech.io,Yogyakarta,Gold,2025-05-24 10:04:00
USR-0867,Agus Hidayat,user_0867@nusantaratech.io,Semarang,Standard,2025-04-16 11:18:00
USR-0868,Siti Hidayat,user_0868@nusantaratech.io,Bandung,Gold,2025-10-30 04:45:00
USR-0869,Joko Hidayat,user_0869@nusantaratech.io,Jakarta,Platinum,2025-04-03 17:54:00
USR-0870,Rina Santoso,user_0870@nusantaratech.io,Semarang,Platinum,2025-11-10 09:22:00
USR-0871,Dewi Kusuma,user_0871@nusantaratech.io,Bandung,Standard,2025-03-06 22:21:00
USR-0872,Rina Wijaya,user_0872@nusantaratech.io,Semarang,Platinum,2025-07-03 11:43:00
USR-0873,Mega Lestari,user_0873@nusantaratech.io,Surabaya,Gold,2025-02-11 10:36:00
USR-0874,Siti Prabowo,user_0874@nusantaratech.io,Surabaya,Platinum,2025-05-01 12:12:00
USR-0875,Eko Utami,user_0875@nusantaratech.io,Yogyakarta,Platinum,2025-06-02 21:38:00
USR-0876,Agus Siregar,user_0876@nusantaratech.io,Jakarta,Standard,2025-04-14 20:01:00
USR-0877,Eko Lestari,user_0877@nusantaratech.io,Surabaya,Silver,2025-10-24 08:32:00
USR-0878,Joko Kusuma,user_0878@nusantaratech.io,Surabaya,Gold,2025-06-28 11:29:00
USR-0879,Siti Utami,user_0879@nusantaratech.io,Makassar,Silver,2025-04-06 15:17:00
USR-0880,Rina Kusuma,user_0880@nusantaratech.io,Makassar,Platinum,2025-09-23 05:15:00
USR-0881,Joko Wijaya,user_0881@nusantaratech.io,Surabaya,Gold,2025-07-28 19:49:00
USR-0882,Joko Siregar,user_0882@nusantaratech.io,Yogyakarta,Platinum,2025-05-10 08:00:00
USR-0883,Agus Santoso,user_0883@nusantaratech.io,Jakarta,Silver,2025-07-10 14:46:00
USR-0884,Siti Wijaya,user_0884@nusantaratech.io,Jakarta,Silver,2025-07-30 09:10:00
USR-0885,Andi Wijaya,user_0885@nusantaratech.io,Semarang,Gold,2025-08-04 21:54:00
USR-0886,Joko Kusuma,user_0886@nusantaratech.io,Surabaya,Platinum,2025-02-24 14:23:00
USR-0887,Rini Kusuma,user_0887@nusantaratech.io,Surabaya,Silver,2025-09-11 16:41:00
USR-0888,Agus Prabowo,user_0888@nusantaratech.io,Medan,Gold,2025-05-08 13:15:00
USR-0889,Siti Prabowo,user_0889@nusantaratech.io,Semarang,Platinum,2025-05-31 07:34:00
USR-0890,Rini Prabowo,user_0890@nusantaratech.io,Makassar,Platinum,2025-03-18 02:15:00
USR-0891,Joko Prabowo,user_0891@nusantaratech.io,Makassar,Gold,2025-05-25 04:06:00
USR-0892,Mega Lestari,user_0892@nusantaratech.io,Jakarta,Platinum,2025-12-18 06:15:00
USR-0893,Agus Wijaya,user_0893@nusantaratech.io,Yogyakarta,Silver,2025-07-23 08:22:00
USR-0894,Mega Wijaya,user_0894@nusantaratech.io,Bandung,Silver,2025-02-22 22:18:00
USR-0895,Joko Kusuma,user_0895@nusantaratech.io,Bandung,Gold,2025-08-22 11:19:00
USR-0896,Mega Santoso,user_0896@nusantaratech.io,Surabaya,Standard,2025-11-09 05:09:00
USR-0897,Budi Lestari,user_0897@nusantaratech.io,Yogyakarta,Platinum,2025-11-29 06:06:00
USR-0898,Budi Prabowo,user_0898@nusantaratech.io,Surabaya,Silver,2025-11-17 20:52:00
USR-0899,Rini Siregar,user_0899@nusantaratech.io,Semarang,Silver,2025-08-21 05:22:00
USR-0900,Mega Santoso,user_0900@nusantaratech.io,Medan,Silver,2025-01-28 18:26:00
USR-0901,Rina Prabowo,user_0901@nusantaratech.io,Medan,Silver,2025-08-30 11:39:00
USR-0902,Andi Utami,user_0902@nusantaratech.io,Yogyakarta,Platinum,2025-11-25 00:07:00
USR-0903,Rini Siregar,user_0903@nusantaratech.io,Jakarta,Standard,2025-08-16 03:13:00
USR-0904,Andi Utami,user_0904@nusantaratech.io,Semarang,Platinum,2025-01-25 05:51:00
USR-0905,Siti Santoso,user_0905@nusantaratech.io,Bandung,Platinum,2025-10-23 03:57:00
USR-0906,Joko Utami,user_0906@nusantaratech.io,Medan,Gold,2025-01-09 10:55:00
USR-0907,Eko Utami,user_0907@nusantaratech.io,Bandung,Silver,2025-08-09 01:55:00
USR-0908,Rina Hidayat,user_0908@nusantaratech.io,Semarang,Silver,2025-12-14 03:16:00
USR-0909,Dewi Wijaya,user_0909@nusantaratech.io,Medan,Standard,2025-02-16 01:58:00
USR-0910,Dewi Kusuma,user_0910@nusantaratech.io,Yogyakarta,Standard,2025-10-13 02:23:00
USR-0911,Dewi Siregar,user_0911@nusantaratech.io,Makassar,Gold,2025-02-02 16:17:00
USR-0912,Joko Kusuma,user_0912@nusantaratech.io,Surabaya,Gold,2025-07-06 07:34:00
USR-0913,Agus Lestari,user_0913@nusantaratech.io,Medan,Gold,2025-06-26 21:26:00
USR-0914,Dewi Hidayat,user_0914@nusantaratech.io,Yogyakarta,Silver,2025-07-13 04:16:00
USR-0915,Rina Lestari,user_0915@nusantaratech.io,Yogyakarta,Silver,2025-04-27 04:12:00
USR-0916,Andi Utami,user_0916@nusantaratech.io,Medan,Standard,2025-04-11 15:31:00
USR-0917,Rini Wijaya,user_0917@nusantaratech.io,Semarang,Standard,2025-11-05 02:36:00
USR-0918,Siti Santoso,user_0918@nusantaratech.io,Jakarta,Gold,2025-04-23 20:11:00
USR-0919,Andi Siregar,user_0919@nusantaratech.io,Yogyakarta,Platinum,2025-09-22 14:09:00
USR-0920,Mega Siregar,user_0920@nusantaratech.io,Makassar,Standard,2025-10-07 02:41:00
USR-0921,Rini Wijaya,user_0921@nusantaratech.io,Surabaya,Silver,2025-07-01 04:30:00
USR-0922,Dewi Kusuma,user_0922@nusantaratech.io,Makassar,Standard,2025-01-17 03:16:00
USR-0923,Rini Wijaya,user_0923@nusantaratech.io,Semarang,Silver,2025-03-03 01:55:00
USR-0924,Rina Utami,user_0924@nusantaratech.io,Semarang,Platinum,2025-06-10 06:25:00
USR-0925,Rina Prabowo,user_0925@nusantaratech.io,Surabaya,Gold,2025-03-07 21:54:00
USR-0926,Rina Santoso,user_0926@nusantaratech.io,Makassar,Gold,2025-05-25 10:30:00
USR-0927,Siti Siregar,user_0927@nusantaratech.io,Makassar,Gold,2025-09-20 18:27:00
USR-0928,Agus Utami,user_0928@nusantaratech.io,Jakarta,Standard,2025-05-15 21:49:00
USR-0929,Rini Hidayat,user_0929@nusantaratech.io,Bandung,Gold,2025-09-30 12:17:00
USR-0930,Mega Kusuma,user_0930@nusantaratech.io,Makassar,Silver,2025-04-06 22:35:00
USR-0931,Budi Santoso,user_0931@nusantaratech.io,Semarang,Standard,2025-03-25 19:14:00
USR-0932,Andi Utami,user_0932@nusantaratech.io,Surabaya,Standard,2025-06-28 06:33:00
USR-0933,Mega Utami,user_0933@nusantaratech.io,Yogyakarta,Platinum,2025-11-03 14:21:00
USR-0934,Andi Santoso,user_0934@nusantaratech.io,Yogyakarta,Platinum,2025-02-16 23:22:00
USR-0935,Siti Siregar,user_0935@nusantaratech.io,Surabaya,Standard,2025-03-04 13:33:00
USR-0936,Joko Prabowo,user_0936@nusantaratech.io,Jakarta,Standard,2025-12-19 12:06:00
USR-0937,Dewi Siregar,user_0937@nusantaratech.io,Bandung,Standard,2025-05-31 20:15:00
USR-0938,Dewi Santoso,user_0938@nusantaratech.io,Surabaya,Standard,2025-01-25 23:14:00
USR-0939,Eko Santoso,user_0939@nusantaratech.io,Yogyakarta,Standard,2025-01-20 08:16:00
USR-0940,Mega Hidayat,user_0940@nusantaratech.io,Jakarta,Silver,2025-12-11 03:13:00
USR-0941,Dewi Prabowo,user_0941@nusantaratech.io,Surabaya,Standard,2025-08-13 05:58:00
USR-0942,Siti Siregar,user_0942@nusantaratech.io,Medan,Silver,2025-01-17 11:52:00
USR-0943,Agus Utami,user_0943@nusantaratech.io,Semarang,Gold,2025-04-14 07:17:00
USR-0944,Agus Prabowo,user_0944@nusantaratech.io,Makassar,Silver,2025-08-06 22:37:00
USR-0945,Mega Lestari,user_0945@nusantaratech.io,Yogyakarta,Gold,2025-03-23 01:39:00
USR-0946,Joko Lestari,user_0946@nusantaratech.io,Bandung,Platinum,2025-06-15 06:49:00
USR-0947,Eko Kusuma,user_0947@nusantaratech.io,Makassar,Platinum,2025-05-25 10:20:00
USR-0948,Dewi Kusuma,user_0948@nusantaratech.io,Makassar,Standard,2025-06-28 04:49:00
USR-0949,Joko Hidayat,user_0949@nusantaratech.io,Medan,Silver,2025-09-28 00:22:00
USR-0950,Mega Siregar,user_0950@nusantaratech.io,Bandung,Gold,2025-08-22 19:16:00
USR-0951,Agus Santoso,user_0951@nusantaratech.io,Makassar,Gold,2025-08-27 23:38:00
USR-0952,Budi Santoso,user_0952@nusantaratech.io,Jakarta,Silver,2025-08-10 00:37:00
USR-0953,Joko Kusuma,user_0953@nusantaratech.io,Yogyakarta,Standard,2025-12-26 21:51:00
USR-0954,Rina Utami,user_0954@nusantaratech.io,Yogyakarta,Silver,2025-08-13 14:12:00
USR-0955,Joko Wijaya,user_0955@nusantaratech.io,Yogyakarta,Platinum,2025-12-04 02:17:00
USR-0956,Dewi Kusuma,user_0956@nusantaratech.io,Surabaya,Platinum,2025-10-27 14:59:00
USR-0957,Joko Siregar,user_0957@nusantaratech.io,Semarang,Standard,2025-05-11 20:56:00
USR-0958,Mega Prabowo,user_0958@nusantaratech.io,Yogyakarta,Silver,2025-04-20 12:49:00
USR-0959,Mega Kusuma,user_0959@nusantaratech.io,Surabaya,Platinum,2025-06-08 16:24:00
USR-0960,Agus Utami,user_0960@nusantaratech.io,Semarang,Gold,2025-01-29 08:09:00
USR-0961,Mega Prabowo,user_0961@nusantaratech.io,Jakarta,Gold,2025-02-05 13:46:00
USR-0962,Rina Santoso,user_0962@nusantaratech.io,Surabaya,Silver,2025-12-13 21:12:00
USR-0963,Dewi Kusuma,user_0963@nusantaratech.io,Medan,Standard,2025-11-27 09:41:00
USR-0964,Siti Siregar,user_0964@nusantaratech.io,Jakarta,Gold,2025-01-21 10:02:00
USR-0965,Mega Prabowo,user_0965@nusantaratech.io,Medan,Gold,2025-01-03 23:03:00
USR-0966,Budi Utami,user_0966@nusantaratech.io,Bandung,Platinum,2025-05-04 13:00:00
USR-0967,Andi Hidayat,user_0967@nusantaratech.io,Surabaya,Gold,2025-08-22 13:26:00
USR-0968,Budi Utami,user_0968@nusantaratech.io,Medan,Silver,2025-06-05 15:37:00
USR-0969,Joko Siregar,user_0969@nusantaratech.io,Yogyakarta,Silver,2025-11-11 01:48:00
USR-0970,Joko Hidayat,user_0970@nusantaratech.io,Surabaya,Platinum,2025-07-26 20:41:00
USR-0971,Budi Lestari,user_0971@nusantaratech.io,Bandung,Silver,2025-09-10 09:56:00
USR-0972,Rini Santoso,user_0972@nusantaratech.io,Makassar,Silver,2025-09-02 05:47:00
USR-0973,Rina Kusuma,user_0973@nusantaratech.io,Surabaya,Platinum,2025-12-21 13:45:00
USR-0974,Eko Wijaya,user_0974@nusantaratech.io,Bandung,Platinum,2025-09-29 07:59:00
USR-0975,Eko Hidayat,user_0975@nusantaratech.io,Jakarta,Platinum,2025-11-29 21:21:00
USR-0976,Eko Utami,user_0976@nusantaratech.io,Surabaya,Platinum,2025-03-12 09:31:00
USR-0977,Budi Wijaya,user_0977@nusantaratech.io,Yogyakarta,Gold,2025-05-14 11:12:00
USR-0978,Agus Hidayat,user_0978@nusantaratech.io,Jakarta,Standard,2025-04-15 09:22:00
USR-0979,Agus Kusuma,user_0979@nusantaratech.io,Yogyakarta,Platinum,2025-01-15 16:52:00
USR-0980,Rina Siregar,user_0980@nusantaratech.io,Bandung,Silver,2025-12-23 11:19:00
USR-0981,Dewi Wijaya,user_0981@nusantaratech.io,Jakarta,Standard,2025-06-04 09:20:00
USR-0982,Rina Kusuma,user_0982@nusantaratech.io,Medan,Standard,2025-10-18 06:18:00
USR-0983,Agus Kusuma,user_0983@nusantaratech.io,Makassar,Standard,2025-01-08 16:06:00
USR-0984,Andi Utami,user_0984@nusantaratech.io,Jakarta,Gold,2025-06-08 09:11:00
USR-0985,Rini Hidayat,user_0985@nusantaratech.io,Yogyakarta,Gold,2025-09-20 14:45:00
USR-0986,Andi Prabowo,user_0986@nusantaratech.io,Medan,Platinum,2025-10-17 03:26:00
USR-0987,Rini Prabowo,user_0987@nusantaratech.io,Makassar,Silver,2025-07-05 09:57:00
USR-0988,Andi Hidayat,user_0988@nusantaratech.io,Bandung,Platinum,2025-12-02 03:35:00
USR-0989,Rina Kusuma,user_0989@nusantaratech.io,Bandung,Standard,2025-10-16 04:48:00
USR-0990,Rina Kusuma,user_0990@nusantaratech.io,Surabaya,Platinum,2025-05-23 17:50:00
USR-0991,Agus Prabowo,user_0991@nusantaratech.io,Medan,Standard,2025-06-20 01:23:00
USR-0992,Andi Lestari,user_0992@nusantaratech.io,Semarang,Silver,2025-11-16 19:14:00
USR-0993,Mega Siregar,user_0993@nusantaratech.io,Yogyakarta,Standard,2025-03-26 13:49:00
USR-0994,Eko Kusuma,user_0994@nusantaratech.io,Makassar,Gold,2025-02-15 20:17:00
USR-0995,Joko Prabowo,user_0995@nusantaratech.io,Surabaya,Platinum,2025-05-04 20:56:00
USR-0996,Budi Prabowo,user_0996@nusantaratech.io,Yogyakarta,Platinum,2025-12-13 14:57:00
USR-0997,Siti Kusuma,user_0997@nusantaratech.io,Surabaya,Gold,2025-10-01 02:36:00
USR-0998,Rina Prabowo,user_0998@nusantaratech.io,Bandung,Gold,2025-02-08 10:17:00
USR-0999,Rina Hidayat,user_0999@nusantaratech.io,Yogyakarta,Gold,2025-07-11 07:34:00
USR-1000,Rini Prabowo,user_1000@nusantaratech.io,Yogyakarta,Standard,2025-01-17 21:54:00
USR-1001,Agus Prabowo,user_1001@nusantaratech.io,Jakarta,Gold,2025-02-01 09:06:00
USR-1002,Joko Lestari,user_1002@nusantaratech.io,Yogyakarta,Silver,2025-10-24 16:36:00
USR-1003,Mega Hidayat,user_1003@nusantaratech.io,Makassar,Platinum,2025-12-14 03:23:00
USR-1004,Rini Santoso,user_1004@nusantaratech.io,Semarang,Platinum,2025-07-18 01:15:00
USR-1005,Agus Hidayat,user_1005@nusantaratech.io,Bandung,Silver,2025-03-29 11:55:00
USR-1006,Rini Santoso,user_1006@nusantaratech.io,Bandung,Platinum,2025-06-20 14:50:00
USR-1007,Siti Siregar,user_1007@nusantaratech.io,Semarang,Gold,2025-08-19 09:30:00
USR-1008,Dewi Utami,user_1008@nusantaratech.io,Jakarta,Platinum,2025-10-25 21:48:00
USR-1009,Siti Wijaya,user_1009@nusantaratech.io,Medan,Silver,2025-05-06 09:13:00
USR-1010,Budi Wijaya,user_1010@nusantaratech.io,Medan,Gold,2025-06-30 06:08:00
USR-1011,Eko Utami,user_1011@nusantaratech.io,Semarang,Standard,2025-08-10 17:18:00
USR-1012,Rina Hidayat,user_1012@nusantaratech.io,Yogyakarta,Standard,2025-04-16 06:03:00
USR-1013,Andi Kusuma,user_1013@nusantaratech.io,Makassar,Gold,2025-10-01 07:14:00
USR-1014,Andi Santoso,user_1014@nusantaratech.io,Jakarta,Platinum,2025-05-21 15:03:00
USR-1015,Siti Hidayat,user_1015@nusantaratech.io,Jakarta,Silver,2025-04-10 12:46:00
USR-1016,Agus Santoso,user_1016@nusantaratech.io,Surabaya,Gold,2025-01-08 21:04:00
USR-1017,Joko Siregar,user_1017@nusantaratech.io,Jakarta,Silver,2025-10-02 06:46:00
USR-1018,Joko Santoso,user_1018@nusantaratech.io,Semarang,Standard,2025-03-15 05:03:00
USR-1019,Eko Utami,user_1019@nusantaratech.io,Yogyakarta,Gold,2025-08-11 08:37:00
USR-1020,Joko Prabowo,user_1020@nusantaratech.io,Makassar,Gold,2025-11-19 06:31:00
USR-1021,Budi Santoso,user_1021@nusantaratech.io,Yogyakarta,Silver,2025-05-10 17:53:00
USR-1022,Andi Lestari,user_1022@nusantaratech.io,Jakarta,Standard,2025-02-23 18:54:00
USR-1023,Dewi Prabowo,user_1023@nusantaratech.io,Surabaya,Standard,2025-06-28 21:14:00
USR-1024,Rina Utami,user_1024@nusantaratech.io,Medan,Gold,2025-12-22 11:37:00
USR-1025,Joko Utami,user_1025@nusantaratech.io,Jakarta,Silver,2025-09-02 23:04:00
USR-1026,Andi Hidayat,user_1026@nusantaratech.io,Jakarta,Gold,2025-12-25 10:22:00
USR-1027,Siti Kusuma,user_1027@nusantaratech.io,Makassar,Platinum,2025-01-27 03:21:00
USR-1028,Joko Utami,user_1028@nusantaratech.io,Yogyakarta,Standard,2025-09-14 06:40:00
USR-1029,Andi Wijaya,user_1029@nusantaratech.io,Semarang,Standard,2025-08-10 03:00:00
USR-1030,Budi Kusuma,user_1030@nusantaratech.io,Semarang,Gold,2025-07-15 14:45:00
USR-1031,Andi Hidayat,user_1031@nusantaratech.io,Surabaya,Gold,2025-11-27 05:26:00
USR-1032,Joko Siregar,user_1032@nusantaratech.io,Jakarta,Gold,2025-02-01 02:53:00
USR-1033,Eko Kusuma,user_1033@nusantaratech.io,Makassar,Standard,2025-07-18 18:14:00
USR-1034,Siti Siregar,user_1034@nusantaratech.io,Yogyakarta,Standard,2025-08-26 23:43:00
USR-1035,Siti Wijaya,user_1035@nusantaratech.io,Surabaya,Standard,2025-05-23 02:15:00
USR-1036,Joko Utami,user_1036@nusantaratech.io,Semarang,Platinum,2025-11-28 00:17:00
USR-1037,Dewi Hidayat,user_1037@nusantaratech.io,Bandung,Gold,2025-10-05 17:53:00
USR-1038,Budi Prabowo,user_1038@nusantaratech.io,Surabaya,Standard,2025-07-19 18:14:00
USR-1039,Eko Hidayat,user_1039@nusantaratech.io,Bandung,Platinum,2025-07-15 12:50:00
USR-1040,Rina Prabowo,user_1040@nusantaratech.io,Bandung,Gold,2025-01-26 21:05:00
USR-1041,Dewi Prabowo,user_1041@nusantaratech.io,Surabaya,Silver,2025-06-23 03:21:00
USR-1042,Mega Santoso,user_1042@nusantaratech.io,Surabaya,Silver,2025-02-15 22:30:00
USR-1043,Andi Kusuma,user_1043@nusantaratech.io,Makassar,Gold,2025-03-04 05:33:00
USR-1044,Rini Santoso,user_1044@nusantaratech.io,Surabaya,Gold,2025-08-23 01:34:00
USR-1045,Siti Utami,user_1045@nusantaratech.io,Yogyakarta,Gold,2025-03-26 14:26:00
USR-1046,Andi Wijaya,user_1046@nusantaratech.io,Medan,Silver,2025-11-09 17:48:00
USR-1047,Eko Prabowo,user_1047@nusantaratech.io,Semarang,Platinum,2025-05-26 20:17:00
USR-1048,Siti Prabowo,user_1048@nusantaratech.io,Jakarta,Silver,2025-04-04 02:15:00
USR-1049,Dewi Hidayat,user_1049@nusantaratech.io,Surabaya,Standard,2025-12-07 14:17:00
USR-1050,Rini Wijaya,user_1050@nusantaratech.io,Bandung,Gold,2025-11-09 13:02:00
USR-1051,Rina Wijaya,user_1051@nusantaratech.io,Bandung,Silver,2025-03-07 07:51:00
USR-1052,Rina Kusuma,user_1052@nusantaratech.io,Surabaya,Gold,2025-08-01 23:31:00
USR-1053,Eko Utami,user_1053@nusantaratech.io,Jakarta,Platinum,2025-04-12 15:49:00
USR-1054,Agus Hidayat,user_1054@nusantaratech.io,Jakarta,Standard,2025-07-07 07:08:00
USR-1055,Rini Lestari,user_1055@nusantaratech.io,Makassar,Silver,2025-06-26 16:44:00
USR-1056,Agus Utami,user_1056@nusantaratech.io,Makassar,Platinum,2025-05-28 02:37:00
USR-1057,Agus Kusuma,user_1057@nusantaratech.io,Makassar,Platinum,2025-03-18 09:37:00
USR-1058,Siti Lestari,user_1058@nusantaratech.io,Jakarta,Standard,2025-03-27 20:18:00
USR-1059,Budi Hidayat,user_1059@nusantaratech.io,Bandung,Standard,2025-11-15 22:57:00
USR-1060,Mega Wijaya,user_1060@nusantaratech.io,Makassar,Standard,2025-03-29 01:01:00
USR-1061,Joko Kusuma,user_1061@nusantaratech.io,Surabaya,Platinum,2025-11-03 18:39:00
USR-1062,Agus Utami,user_1062@nusantaratech.io,Makassar,Silver,2025-10-21 15:25:00
USR-1063,Siti Hidayat,user_1063@nusantaratech.io,Surabaya,Platinum,2025-08-14 01:00:00
USR-1064,Mega Utami,user_1064@nusantaratech.io,Surabaya,Silver,2025-05-15 04:59:00
USR-1065,Siti Utami,user_1065@nusantaratech.io,Bandung,Platinum,2025-07-11 01:28:00
USR-1066,Budi Utami,user_1066@nusantaratech.io,Semarang,Standard,2025-10-08 10:32:00
USR-1067,Joko Siregar,user_1067@nusantaratech.io,Yogyakarta,Gold,2025-05-06 19:04:00
USR-1068,Rina Santoso,user_1068@nusantaratech.io,Surabaya,Platinum,2025-06-23 17:55:00
USR-1069,Agus Utami,user_1069@nusantaratech.io,Makassar,Platinum,2025-04-10 19:48:00
USR-1070,Andi Santoso,user_1070@nusantaratech.io,Bandung,Gold,2025-10-08 13:52:00
USR-1071,Eko Prabowo,user_1071@nusantaratech.io,Bandung,Platinum,2025-01-23 17:33:00
USR-1072,Budi Hidayat,user_1072@nusantaratech.io,Jakarta,Platinum,2025-03-18 09:16:00
USR-1073,Mega Lestari,user_1073@nusantaratech.io,Surabaya,Platinum,2025-04-26 04:33:00
USR-1074,Budi Siregar,user_1074@nusantaratech.io,Makassar,Platinum,2025-10-29 06:16:00
USR-1075,Dewi Lestari,user_1075@nusantaratech.io,Surabaya,Platinum,2025-06-04 02:08:00
USR-1076,Agus Santoso,user_1076@nusantaratech.io,Makassar,Silver,2025-04-26 14:32:00
USR-1077,Siti Utami,user_1077@nusantaratech.io,Medan,Silver,2025-10-04 04:30:00
USR-1078,Budi Prabowo,user_1078@nusantaratech.io,Jakarta,Silver,2025-05-28 01:20:00
USR-1079,Eko Wijaya,user_1079@nusantaratech.io,Bandung,Platinum,2025-03-27 05:44:00
USR-1080,Joko Siregar,user_1080@nusantaratech.io,Jakarta,Platinum,2025-12-15 13:46:00
USR-1081,Dewi Siregar,user_1081@nusantaratech.io,Medan,Silver,2025-01-30 20:41:00
USR-1082,Rina Siregar,user_1082@nusantaratech.io,Semarang,Standard,2025-06-15 15:06:00
USR-1083,Eko Lestari,user_1083@nusantaratech.io,Jakarta,Silver,2025-10-27 03:49:00
USR-1084,Agus Wijaya,user_1084@nusantaratech.io,Jakarta,Platinum,2025-12-14 00:42:00
USR-1085,Dewi Lestari,user_1085@nusantaratech.io,Medan,Platinum,2025-05-05 13:12:00
USR-1086,Joko Siregar,user_1086@nusantaratech.io,Jakarta,Standard,2025-05-15 05:23:00
USR-1087,Agus Wijaya,user_1087@nusantaratech.io,Jakarta,Silver,2025-11-09 15:15:00
USR-1088,Rini Santoso,user_1088@nusantaratech.io,Medan,Gold,2025-10-27 14:13:00
USR-1089,Budi Prabowo,user_1089@nusantaratech.io,Medan,Standard,2025-07-31 02:28:00
USR-1090,Rina Siregar,user_1090@nusantaratech.io,Bandung,Platinum,2025-08-16 00:18:00
USR-1091,Agus Siregar,user_1091@nusantaratech.io,Semarang,Standard,2025-07-29 20:26:00
USR-1092,Rini Hidayat,user_1092@nusantaratech.io,Makassar,Standard,2025-02-12 19:45:00
USR-1093,Rina Kusuma,user_1093@nusantaratech.io,Makassar,Gold,2025-06-21 05:44:00
USR-1094,Joko Prabowo,user_1094@nusantaratech.io,Semarang,Gold,2025-03-23 05:13:00
USR-1095,Rini Lestari,user_1095@nusantaratech.io,Yogyakarta,Standard,2025-11-27 14:32:00
USR-1096,Budi Siregar,user_1096@nusantaratech.io,Semarang,Silver,2025-05-10 14:26:00
USR-1097,Mega Santoso,user_1097@nusantaratech.io,Semarang,Standard,2025-04-11 21:11:00
USR-1098,Rini Hidayat,user_1098@nusantaratech.io,Medan,Gold,2025-03-24 07:33:00
USR-1099,Siti Lestari,user_1099@nusantaratech.io,Makassar,Gold,2025-11-20 14:06:00
USR-1100,Mega Santoso,user_1100@nusantaratech.io,Surabaya,Gold,2025-02-16 00:22:00
USR-1101,Rina Santoso,user_1101@nusantaratech.io,Surabaya,Gold,2025-02-23 09:38:00
USR-1102,Rini Santoso,user_1102@nusantaratech.io,Surabaya,Gold,2025-11-13 10:59:00
USR-1103,Eko Utami,user_1103@nusantaratech.io,Yogyakarta,Platinum,2025-04-14 17:29:00
USR-1104,Rini Hidayat,user_1104@nusantaratech.io,Bandung,Standard,2025-07-20 05:16:00
USR-1105,Budi Wijaya,user_1105@nusantaratech.io,Semarang,Silver,2025-01-06 07:37:00
USR-1106,Agus Prabowo,user_1106@nusantaratech.io,Yogyakarta,Silver,2025-11-28 16:02:00
